query_id,rank,candidate_tile_id,score,candidate_scale_level_m,candidate_center_x,candidate_center_y,is_intersection_truth_hit
q_021,1,cw_s300_x254883.721_y3364102.517,0.9169302582740784,300.000,254883.721025345556,3364102.516620819457,1
q_021,2,cw_s300_x254883.721_y3364327.517,0.9167438745498657,300.000,254883.721025345556,3364327.516620819457,0
q_021,3,cw_s300_x255108.721_y3364327.517,0.9115831255912781,300.000,255108.721025345556,3364327.516620819457,0
q_021,4,cw_s200_x254983.721_y3364352.517,0.8953927755355835,200.000,254983.721025345556,3364352.516620819457,0
q_021,5,cw_s500_x254758.721_y3364127.517,0.8839950561523438,500.000,254758.721025345556,3364127.516620819457,1
q_021,6,cw_s200_x254983.721_y3364202.517,0.881038248538971,200.000,254983.721025345556,3364202.516620819457,1
q_021,7,cw_s300_x255108.721_y3364102.517,0.8782999515533447,300.000,255108.721025345556,3364102.516620819457,1
q_021,8,cw_s200_x254833.721_y3364052.517,0.8723554015159607,200.000,254833.721025345556,3364052.516620819457,0
q_021,9,cw_s300_x254658.721_y3364102.517,0.8523050546646118,300.000,254658.721025345556,3364102.516620819457,0
q_021,10,cw_s300_x254883.721_y3365002.517,0.8413999676704407,300.000,254883.721025345556,3365002.516620819457,0
q_021,11,cw_s200_x254833.721_y3364202.517,0.8370513916015625,200.000,254833.721025345556,3364202.516620819457,0
q_021,12,cw_s200_x254683.721_y3364052.517,0.8357880115509033,200.000,254683.721025345556,3364052.516620819457,0
q_021,13,cw_s200_x254833.721_y3364352.517,0.8352828025817871,200.000,254833.721025345556,3364352.516620819457,0
q_021,14,cw_s200_x254983.721_y3364052.517,0.8322062492370605,200.000,254983.721025345556,3364052.516620819457,1
q_021,15,cw_s200_x254833.721_y3363902.517,0.8199765086174011,200.000,254833.721025345556,3363902.516620819457,0
q_021,16,cw_s200_x254233.721_y3364652.517,0.8136823177337646,200.000,254233.721025345556,3364652.516620819457,0
q_021,17,cw_s500_x254008.721_y3364127.517,0.8076457977294922,500.000,254008.721025345556,3364127.516620819457,0
q_021,18,cw_s300_x255108.721_y3365002.517,0.8026305437088013,300.000,255108.721025345556,3365002.516620819457,0
q_021,19,cw_s200_x254683.721_y3364202.517,0.801853358745575,200.000,254683.721025345556,3364202.516620819457,0
q_021,20,cw_s500_x254008.721_y3364502.517,0.8002368807792664,500.000,254008.721025345556,3364502.516620819457,0
q_022,1,cw_s300_x254883.721_y3364327.517,0.893032431602478,300.000,254883.721025345556,3364327.516620819457,1
q_022,2,cw_s300_x255108.721_y3364327.517,0.8858575820922852,300.000,255108.721025345556,3364327.516620819457,0
q_022,3,cw_s300_x254883.721_y3364102.517,0.8849722146987915,300.000,254883.721025345556,3364102.516620819457,1
q_022,4,cw_s200_x254983.721_y3364352.517,0.8770804405212402,200.000,254983.721025345556,3364352.516620819457,0
q_022,5,cw_s200_x254833.721_y3364052.517,0.8569697141647339,200.000,254833.721025345556,3364052.516620819457,0
q_022,6,cw_s500_x254758.721_y3364127.517,0.8562193512916565,500.000,254758.721025345556,3364127.516620819457,1
q_022,7,cw_s300_x255108.721_y3364102.517,0.8482921123504639,300.000,255108.721025345556,3364102.516620819457,0
q_022,8,cw_s200_x254983.721_y3364202.517,0.8430423140525818,200.000,254983.721025345556,3364202.516620819457,1
q_022,9,cw_s300_x254658.721_y3364102.517,0.8380838632583618,300.000,254658.721025345556,3364102.516620819457,0
q_022,10,cw_s200_x254833.721_y3364202.517,0.8281251192092896,200.000,254833.721025345556,3364202.516620819457,0
q_022,11,cw_s300_x254883.721_y3365002.517,0.8276817798614502,300.000,254883.721025345556,3365002.516620819457,0
