query_id,rank,candidate_tile_id,score,candidate_scale_level_m,candidate_center_x,candidate_center_y,is_intersection_truth_hit
q_021,1,s300_x254950.317_y3364170.530,0.9046697616577148,300.0,254950.31714087684,3364170.5298480103,1
q_021,2,s300_x255992.683_y3363537.726,0.8906937837600708,300.0,255992.68346681632,3363537.725988563,0
q_021,3,s500_x254825.317_y3364045.530,0.8865816593170166,500.0,254825.31714087684,3364045.5298480103,1
q_021,4,s500_x253783.067_y3364678.442,0.8859635591506958,500.0,253783.06710738334,3364678.4419510043,0
q_021,5,s300_x254725.317_y3363945.530,0.8779277801513672,300.0,254725.31714087684,3363945.5298480103,0
q_021,6,s300_x255464.632_y3363324.598,0.8739223480224609,300.0,255464.63173593904,3363324.597604262,0
q_021,7,s200_x254975.317_y3364345.530,0.8733789920806885,200.0,254975.31714087684,3364345.5298480103,0
q_021,8,s200_x254825.317_y3364045.530,0.8695768117904663,200.0,254825.31714087684,3364045.5298480103,0
q_021,9,s300_x255267.051_y3364542.665,0.86600261926651,300.0,255267.05124207112,3364542.665366566,0
q_021,10,s200_x254975.317_y3364195.530,0.8635039329528809,200.0,254975.31714087684,3364195.5298480103,1
q_021,11,s500_x255867.683_y3363412.726,0.8631266355514526,500.0,255867.68346681632,3363412.725988563,0
q_021,12,s200_x253810.673_y3365746.519,0.8565916419029236,200.0,253810.6733898759,3365746.519046808,0
q_021,13,s200_x254675.317_y3364045.530,0.8557536005973816,200.0,254675.31714087684,3364045.5298480103,0
q_021,14,s300_x255767.683_y3363537.726,0.8557295203208923,300.0,255767.68346681632,3363537.725988563,0
q_021,15,s200_x254474.835_y3365425.528,0.8552168011665344,200.0,254474.83531152448,3365425.5278006354,0
q_021,16,s500_x255867.683_y3363787.726,0.8547811508178711,500.0,255867.68346681632,3363787.725988563,0
q_021,17,s700_x255967.683_y3363512.726,0.8536252379417419,700.0,255967.68346681632,3363512.725988563,0
q_021,18,s200_x254675.317_y3363895.530,0.8531181216239929,200.0,254675.31714087684,3363895.5298480103,0
q_021,19,s500_x255325.925_y3363190.564,0.8529912233352661,500.0,255325.9253598808,3363190.5643426827,0
q_021,20,s700_x253883.067_y3364778.442,0.852451503276825,700.0,253883.06710738334,3364778.4419510043,0
q_022,1,s500_x253783.067_y3364678.442,0.8784655928611755,500.0,253783.06710738334,3364678.4419510043,0
q_022,2,s300_x254950.317_y3364170.530,0.8650960922241211,300.0,254950.31714087684,3364170.5298480103,1
q_022,3,s300_x255992.683_y3363537.726,0.8537391424179077,300.0,255992.68346681632,3363537.725988563,0
q_022,4,s300_x255464.632_y3363324.598,0.844731330871582,300.0,255464.63173593904,3363324.597604262,0
q_022,5,s500_x254825.317_y3364045.530,0.8440719246864319,500.0,254825.31714087684,3364045.5298480103,1
q_022,6,s700_x253883.067_y3364778.442,0.8426777720451355,700.0,253883.06710738334,3364778.4419510043,0
